phrase,intent,parameters
Поставь громкость на 60 процентов,volume_set,"{""volume"": 60}"
Сменить источник на AUX,media_source_set,"{""source"": ""aux""}"
Настрой утренний плейлист,play_music,"{""playlist"": ""morning""}"
Включи радиостанцию FM 107.0,radio_set_station,"{""station"": ""107.0""}"
Включи AUX как источник,media_source_set,"{""source"": ""aux""}"
Сделай Auto режим климата,ac_mode_set,"{""mode"": ""auto""}"
Проверь давление в шинах,chitchat,
Верни климат в Auto,ac_mode_set,"{""mode"": ""auto""}"
Включи ночной режим подсветки,headlights_set,"{""mode"": ""night""}"
Запусти радиостанцию FM 88.7,radio_set_station,"{""station"": ""88.7""}"
Установи источник USB,media_source_set,"{""source"": ""usb""}"
Задай Auto режим вентилятора,ac_fan_set,"{""fan_speed"": ""auto""}"
Поменяй радиостанцию на FM 92.3,radio_set_station,"{""station"": ""92.3""}"
Отменить маршрут к дому,nav_cancel,"{""destination"": ""дом""}"
Включи ближний свет фар,headlights_set,"{""beam"": ""low""}"
подними стекло,window_set,
на двадцать два градуса в режиме авто,ac_mode_set,"{""temperature"": 22, ""mode"": ""auto""}"
поставь вентилятор на среднюю скорость,ac_fan_set,"{""level"": ""medium""}"
выбери источник аудио радио,media_source_set,"{""source"": ""radio""}"
переключись на FM,radio_set,"{""band"": ""FM""}"
прибавь подогрев руля для водителя,wheel_heater_set,"{""position"": ""driver""}"
поставь подогрев руля для пассажира,wheel_heater_set,"{""position"": ""passenger""}"
включи Bluetooth аудио,media_source_set,"{""source"": ""bluetooth""}"
слушай радио,radio_set,"{""source"": ""radio""}"
перейди на волну 99.9,radio_set_station,"{""station"": ""99.9""}"
поставь обдув на средний,ac_fan_set,"{""level"": ""medium""}"
повыс громкость на два децибела,volume_change,"{""delta"": 2}"
перебрось музыку на Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
перейди к маршруту до дома,nav_start,"{""destination"": ""home""}"
поведи меня к офису,nav_start,"{""destination"": ""office""}"
переключи режим климат-контроль на авто,ac_mode_set,"{""mode"": ""auto""}"
погаси стеклоочистители,wipers_set,"{""speed"": ""off""}"
помоги найти путь к дому,nav_start,"{""destination"": ""home""}"
настрой громкость до десяти,volume_set,"{""level"": 10}"
закрой боковое стекло,window_set,
закрой переднее стекло,window_set,
приоткрой окно,window_set,
подогрей салон,ac_set,
снизь жару в салоне,ac_set,
увеличь обдув на лицо,ac_fan_set,
включи обдув лобовых,ac_fan_set,
включи обдув на стекло,defrost_set,
поставь обдув на лобовое,defrost_set,
настрой станцию 101.5,radio_set_station,"{""station"": ""101.5""}"
радио на 98.7,radio_set_station,"{""station"": ""98.7""}"
настрой станцию 99.1,radio_set_station,"{""station"": ""99.1""}"
повышь громкость,volume_change,
установи громкость на 25,volume_set,"{""volume"": 25}"
сделай тишину на минуту,volume_mute_set,
покажи маршрут к парковке,nav_start,
как дела на рассвете,chitchat,
помоги выбрать музыку для утренней дороги,play_music,
установи режим вентиляции авто,ac_mode_set,
обдув направлен на лоб,ac_fan_set,
разморозь все стекла,defrost_set,
установи режим экономии энергии,ac_mode_set,
включи паузу в воспроизведении,media_pause,
установи станцию радио 105.1,radio_set_station,"{""station"": ""105.1""}"
поставь дождевой режим дворников,rain_set,
проверь стекло после мойки,chitchat,
прибавь громкость до середины,volume_change,
установи радиостанцию 101.2,radio_set_station,"{""station"": 101.2}"
начни навигацию через тоннель,nav_start,"{""destination"": ""тоннель""}"
навигатор путается на дороге,chitchat,
как дорога по слякоти?,chitchat,
навигация залажалась — подскажи альтернативный маршрут,chitchat,
переподключи Bluetooth,media_source_set,"{""source"": ""Bluetooth""}"
разморозь лобовое стекло на минуту,defrost_set,"{""duration"": ""минуту""}"
выключи подогрев задних сидений,seat_heater_set,"{""seat"": ""rear"", ""state"": ""off""}"
переключись на радиостанцию 107.7,radio_set_station,"{""station"": 107.7}"
позвоню коллегу,call_start,"{""contact"": ""коллега""}"
"ответь на входящий звонок, пожалуйста",call_answer,
освети салон ярче,chitchat,
увеличь нагрев сиденья,seat_heater_set,"{""seat"": ""front"", ""state"": ""on""}"
попробуй подобрать маршрут через переезд,chitchat,
искать кафе поблизости,chitchat,
нажми кнопку вызова,call_start,"{""contact"": ""неизвестно""}"
найди кафе поблизости,chitchat,
уменьши громкость утром,volume_change,"{""delta"": -5}"
включи случайный порядок треков,media_shuffle_set,"{""state"": ""on""}"
включи радиостанцию Европа Плюс,radio_set_station,"{""station"": ""Европа Плюс""}"
переключи на радиостанцию Радио 101,radio_set_station,"{""station"": ""Радио 101""}"
радио включи 97.8,radio_set_station,"{""station"": ""97.8""}"
радио включи,radio_set,
запусти маршрут домой,nav_start,"{""destination"": ""дом""}"
построй маршрут к работе,nav_start,"{""destination"": ""работа""}"
помоги проложить маршрут до дома,nav_start,"{""destination"": ""дом""}"
поставь температуру салона на 22 градуса,ac_set,"{""temperature"": 22}"
установи режим Defrost,defrost_set,"{""state"": ""on""}"
помоги выбрать маршрут к работе,nav_start,"{""destination"": ""работа""}"
поставь маршрут к торговому центру,nav_start,"{""destination"": ""торговый центр""}"
"скажи, какая скорость безопасна",chitchat,
поговори со мной за рулём,chitchat,
помоги найти маршрут до дома,nav_start,"{""destination"": ""дом""}"
выключи звук на минуту,volume_mute_set,"{""duration"": 60}"
установи громкость на половину,volume_set,"{""value"": 50}"
выбери источник: телефон,media_source_set,"{""source"": ""phone""}"
подключи AUX,media_source_set,"{""source"": ""aux""}"
установи температуру климат-контроля на двадцать два,ac_set,"{""temperature"": 22}"
настрой температуру 24 градуса,ac_set,"{""temperature"": 24}"
увеличь скорость вентилятора до пятого,ac_fan_set,"{""fan_speed"": 5}"
включи режим ручной климат-контроля,ac_mode_set,"{""mode"": ""manual""}"
включи подогрев водителю,seat_heater_set,
регулируй вентиляцию на передние сиденья,seat_vent_set,"{""seat"": ""front""}"
поставь громкость на пятьдесят процентов,volume_set,"{""level"": 50}"
выбери источник на spotify,media_source_set,"{""source"": ""spotify""}"
установи громкость на шестьдесят процентов,volume_set,"{""level"": 60}"
переключи на радиостанцию Classic FM,radio_set_station,"{""station"": ""Classic FM""}"
найди маршрут к магазину,nav_start,"{""destination"": ""store""}"
активируй датчик дождя,rain_set,"{""mode"": ""auto""}"
что нового в пути?,chitchat,
помоги найти дорогу,nav_start,
скажи время,chitchat,
включи климат в авто,ac_mode_set,"{""mode"": ""auto""}"
включи климатический режим авто,ac_mode_set,"{""mode"": ""auto""}"
установи температуру 23.5,ac_set,"{""temperature"": 23.5}"
переключи обдув на лобовое стекло,ac_mode_set,"{""mode"": ""front_defrost""}"
переключись на радио 104.7,radio_set_station,"{""station"": ""104.7""}"
проверь маршрут до офиса,nav_start,"{""destination"": ""office""}"
подключи телефон через bluetooth,media_source_set,"{""source"": ""bluetooth""}"
настрой радио на волну 98.3,radio_set_station,"{""station"": ""98.3""}"
включи песню от Spotify,play_music,"{""source"": ""spotify""}"
поставь трек на паузу,media_pause,
верни песню назад,previous_track,
проведи маршрут домой,nav_start,"{""destination"": ""home""}"
настрой маршрут к магазину,nav_start,"{""destination"": ""store""}"
позвони маме еще раз,call_start,"{""contact"": ""mom""}"
позвони другу снова,call_start,"{""contact"": ""friend""}"
включи задний парктроник,chitchat,
Опусти левое окно чуть ниже,window_set,"{""window"": ""left"", ""position"": ""down""}"
Увеличь температуру кондиционера,ac_set,
Включи авторежим кондиционера,ac_mode_set,
Включи обогрев кресла водителя,seat_heater_set,"{""seat"": ""driver"", ""level"": ""high""}"
Поставь обогрев сиденья пассажира на средний,seat_heater_set,"{""seat"": ""passenger"", ""level"": ""medium""}"
Включи подогрев передних сидений,seat_heater_set,"{""seat"": ""front"", ""level"": ""high""}"
Активируй режим обдува Defrost,defrost_set,
Переключи радио на 103.7,radio_set_station,"{""station"": ""103.7""}"
Установи радиостанцию NRJ,radio_set,"{""station"": ""NRJ""}"
Останови текущую музыку,stop_music,
Воспроизводи следующую композицию,next_track,
Верни предыдущую композицию,previous_track,
Включи режим климат-контроля,ac_mode_set,
Включи Bluetooth и начни воспроизведение,media_source_set,"{""source"": ""bluetooth""}"
Повтори воспроизведение,media_repeat_set,
Перемешай композиции,media_shuffle_set,
Назначь станцию 101.9 FM,radio_set_station,"{""station"": ""101.9 FM""}"
Переключи на рок-станцию,radio_set,"{""station"": ""rock""}"
Наведи маршрут до ближайшей заправки,nav_start,"{""destination"": ""nearby gas station""}"
Отключи звонок,call_hangup,
Установи режим работы стеклоочистителей как дождь,wipers_set,"{""mode"": ""rain""}"
Установи подогрев руля на минимум,wheel_heater_set,"{""level"": ""minimum""}"
Расскажи историю в пути,chitchat,
"Улыбнись, маршрут готов",chitchat,
Включи климат-контроль в авто,ac_mode_set,
Отключи климат-контроль,ac_off,
Включи дефрост на лобовом,defrost_set,"{""zone"": ""front""}"
Открой люк крыши на полную,sunroof_set,
Закрой люк крыши плавно,sunroof_close,
Сменить источник музыки на радио,media_source_set,"{""source"": ""radio""}"
Подключи Bluetooth и запусти воспроизведение,media_source_set,"{""source"": ""bluetooth""}"
Смешай треки,media_shuffle_set,
Установи станцию 98.3 FM,radio_set_station,"{""station"": ""98.3 FM""}"
Переключи на станцию Pop FM,radio_set,"{""station"": ""Pop FM""}"
Отмени маршрут домой,nav_cancel,
Установи температуру кондиционера на 22 градуса,ac_set,"{""temperature"": 22}"
Выбери режим обдува на лицо,ac_mode_set,"{""mode"": ""face""}"
Увеличь скорость вентилятора до высокого,ac_fan_set,"{""level"": ""high""}"
Переключи климат в автоматический режим,ac_mode_set,"{""mode"": ""auto""}"
Запусти обогрев сиденья водителя,seat_heater_set,"{""seat"": ""driver"", ""level"": ""high""}"
Установи подогрев кресла пассажира на средний,seat_heater_set,"{""seat"": ""front_passenger"", ""level"": ""medium""}"
Закрой окно задних дверей,window_set,"{""position"": ""rear_all""}"
Открой люк над головой,sunroof_set,"{""position"": ""open""}"
Переключи воспроизведение на случайный порядок,media_shuffle_set,"{""mode"": ""on""}"
Сделай звонок Андрею,call_start,"{""contact"": ""andrey""}"
Установи режим дождя для дворников,rain_set,"{""mode"": ""rain""}"
Разогрей сиденье водителя на максимум,seat_heater_set,"{""seat"": ""driver"", ""level"": ""high""}"
Какая сейчас дорога в городе?,chitchat,"{""tone"": ""inform""}"
"Скажи, как доехать до работы",nav_start,"{""destination"": ""work""}"
Переключи на следующую трек,next_track,
Скажи громкость громче на пять,volume_change,"{""delta"": 5}"
Установи уровень громкости 15,volume_set,"{""level"": 15}"
Ставь повторение все песни,media_repeat_set,"{""mode"": ""all""}"
Сделай shuffle воспроизведения,media_shuffle_set,"{""mode"": ""on""}"
Уменьши обогрев сидения до среднего,seat_heater_set,"{""seat"": ""driver"", ""level"": ""medium""}"
Переключи обдув на ногу,ac_mode_set,"{""mode"": ""foot""}"
Разбуди солнцезащитный люк,sunroof_set,"{""position"": ""open""}"
Поставь на паузу текущий трек,media_pause,
Переключи на канал FM99,radio_set_station,"{""station"": ""99""}"
Запусти маршрут до офиса,nav_start,"{""destination"": ""office""}"
Переключи на CityFM,radio_set_station,"{""station"": ""CityFM""}"
Настрой радиостанцию ФМ 101.5,radio_set_station,"{""station"": ""FM 101.5""}"
Сменить станцию на Эхо,radio_set_station,"{""station"": ""Echo""}"
Начни навигацию домой,nav_start,
Поставь маршрут к офису,nav_start,
Включи дефрост,defrost_set,
Установи режим кондиционера,ac_mode_set,
Включи кондиционер Auto,ac_mode_set,
Установи вентилятор на пятом положении,ac_fan_set,
Установи радио на ФМ 99.9,radio_set_station,"{""station"": ""FM 99.9""}"
Переключи на альтернативный канал,radio_set_station,"{""station"": ""Alternative""}"
Прибавь громкость на две ступени,volume_change,
Убавь громкость на одну ступень,volume_change,
Поставь любимую радиостанцию,radio_set,
Сделай следующий трек,next_track,
Сделай громче музыке,volume_change,
Сделай тише музыки,volume_change,
Включи радио ФМ 87.0,radio_set_station,"{""station"": ""FM 87.0""}"
Начни маршрут к парковке поблизости,nav_start,
Стартуй навигацию к дому,nav_start,
Расскажи что-нибудь по дороге,chitchat,
Какая сейчас погода в городе,chitchat,
Как там трафик по проспекту,chitchat,
Уменьши громкость на два деления,volume_change,
Понизь скорость вентилятора,ac_fan_set,
Сделай паузу на секунду,media_pause,
Переключи на FM 98.1,radio_set_station,"{""station"": ""FM 98.1""}"
Открой зону комфорта,ac_set,
Задай маршрут к ближайшей парковке,nav_start,
Установи температуру в салоне на 22,ac_set,"{""temperature"": 22, ""mode"": ""cool""}"
Переключи климат в режим авто,ac_mode_set,"{""mode"": ""auto""}"
Разморози лобовое стекло,defrost_set,"{""part"": ""front""}"
Подними громкость на пять,volume_change,"{""delta"": 5}"
Переключись на FM 97.3,radio_set_station,"{""station"": ""97.3""}"
Задай маршрут до дома,nav_start,"{""destination"": ""home""}"
Как дела вечером?,chitchat,"{""topic"": ""evening""}"
"Скажи, как там погода за окном",chitchat,"{""topic"": ""weather""}"
Позвони Тане,call_start,"{""contact"": ""Tanya""}"
Ответь на звонок от водителя,call_answer,"{""caller"": ""driver""}"
Переключи фары в авто-режим,headlights_set,"{""mode"": ""auto""}"
Установи режим дальнего света автоматически,high_beam_set,"{""mode"": ""auto""}"
Включи режим дождя стеклоочистителей,wipers_set,"{""mode"": ""rain""}"
Установи авто-режим кондиционера,ac_mode_set,"{""mode"": ""auto""}"
Включи вентиляцию на скорости 2,ac_fan_set,"{""level"": 2}"
Открой люк в частичное положение на 30 процентов,sunroof_set,"{""position"": ""partial"", ""level"": 30}"
Уменьши вентилятор до 2,ac_fan_set,"{""level"": 2}"
Включи радиостанцию 102.5,radio_set_station,"{""station"": ""102.5""}"
Задай маршрут до работы,nav_start,"{""destination"": ""work""}"
Ответь на звонок от Таня,call_answer,"{""caller"": ""Tanya""}"
Установи громкость на минимум,volume_set,"{""level"": 0}"
стань на станцию 101.1,radio_set_station,"{""station"": ""101.1""}"
поставь громкость на 40,volume_set,"{""level"": 40}"
сделай громкость потише,volume_change,"{""delta"": -7}"
включи режим авто кондиционера,ac_mode_set,"{""mode"": ""auto""}"
повысить температуру до 25,ac_set,"{""temperature"": 25}"
снизь температуру до 18,ac_set,"{""temperature"": 18}"
включи вентилятор обдува,ac_fan_set,"{""fan_speed"": 2}"
режим авто вентилятора,ac_mode_set,"{""mode"": ""auto""}"
опусти пассажирское окно,window_set,"{""window"": ""passenger"", ""action"": ""down""}"
включи дворники на паузу,wipers_set,"{""mode"": ""pause""}"
переключи свет на ближний,headlights_set,"{""beam"": ""low""}"
погаси фары,headlights_set,"{""state"": ""off""}"
включи подогрев руля на максимум,wheel_heater_set,"{""level"": 5}"
"построй маршрут до дома так, чтобы не попасть в пробки на ближайших улицах",nav_start,"{""destination"": ""дом""}"
"проложи маршрут к магазину, объезжая ремонтные участки и светофоры",nav_start,"{""destination"": ""магазин""}"
найди ближайшую заправку и предложи оптимальный маршрут с учетом текущего трафика,nav_start,"{""destination"": ""заправка"", ""radius"": ""nearby""}"
покажи маршрут к аэропорту с учётом времени прибытия и задержек на дорогах,nav_start,"{""destination"": ""аэропорт""}"
путь до аптеки через объездные дороги и развязки,nav_start,"{""destination"": ""аптека""}"
перезвони другу,call_start,"{""contact"": ""друг""}"
помоги найти путь через тоннель,nav_start,"{""destination"": ""тоннель""}"
покажи маршрут через тоннель и выбери самый короткий путь,nav_start,"{""destination"": ""тоннель""}"
сменить источник воспроизведения на Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
переключиться на Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
переключись на предыдущий трек,previous_track,
уменьши громкость на 20 процентов,volume_change,"{""delta"": -20}"
поставь громкость на 25 процентов,volume_set,"{""level"": 25}"
ты в порядке за рулем?,chitchat,
дорога свободна?,chitchat,
"не спеши, дорога пустая",chitchat,
"попей кофе, мы держим курс",chitchat,
помни взять кофе перед дорогой,chitchat,
"прислушайся к музыке и езжай спокойно, когда дорога пустая и свет на трассах выключен",chitchat,
установи режим auto в климате,ac_mode_set,"{""mode"": ""auto""}"
регулируй вентилятор до пяти,ac_fan_set,"{""level"": 5}"
сделай громкость тише на пять,volume_change,"{""delta"": -5}"
переключи радио на 101.1,radio_set_station,"{""station"": ""101.1"", ""band"": ""FM""}"
повтори музыку,media_repeat_set,
назначь Bluetooth как источник звука,media_source_set,"{""source"": ""Bluetooth""}"
навигация к офису,nav_start,"{""destination"": ""office""}"
прекрати навигацию,nav_cancel,
что ты умеешь,chitchat,
поставь маршрут к дому,nav_start,"{""destination"": ""home""}"
назначь Bluetooth как источник,media_source_set,"{""source"": ""Bluetooth""}"
установи температуру 25,ac_set,"{""temperature"": 25}"
установи вентилятор на максимум,ac_fan_set,"{""level"": 5}"
включи подогрев сиденья слева,seat_heater_set,"{""seat"": ""driver"", ""level"": 1}"
активируй авто-режим фар,headlights_set,"{""mode"": ""auto""}"
переключи на радио 98.4,radio_set_station,"{""station"": ""98.4""}"
поставь маршрут к ближайшей заправке,nav_start,"{""destination"": ""gas_station""}"
"пауза, продолжай музыку",media_pause,
включи Bluetooth снова,media_source_set,"{""source"": ""Bluetooth"", ""state"": ""on""}"
выключи телефонную связь,call_hangup,
выключи фары ночью,headlights_set,"{""state"": ""off""}"
обнови маршрут в реальном времени,nav_start,"{""destination"": ""current""}"
приклей зеркала по краям,chitchat,
помоги с парковкой рядом со мной,chitchat,
настрой авто климат по времени суток,ac_mode_set,"{""mode"": ""auto"", ""time"": ""day""}"
уменьши обдув на один уровень,ac_fan_set,"{""level"": 1}"
"помни, что маршрут к кафе",nav_start,"{""destination"": ""cafe""}"
подними окно заднего правого,window_set,
выстави температуру в салоне на восемнадцать градусов,ac_set,"{""temperature"": 18}"
переключи режим кондиционера на авто,ac_mode_set,"{""mode"": ""auto""}"
выбери режим авто охлаждения,ac_mode_set,"{""mode"": ""auto""}"
поставь вентилятор на высокий режим,ac_fan_set,"{""fan_speed"": 5}"
поставь обогрев сидения водителя на уровень 2,seat_heater_set,"{""seat"": ""driver"", ""level"": 2}"
установи вентиляцию сиденья водителя на низкий уровень,seat_vent_set,"{""seat"": ""driver"", ""level"": 1}"
включи разморозку передних стекол,defrost_set,"{""front_defrost"": ""on""}"
установи обдув лобового стекла на средний,defrost_set,"{""front_defrost_level"": ""medium""}"
разверни панорамную крышу,sunroof_set,"{""position"": ""open_panorama""}"
включи воспроизведение музыки,play_music,"{""source"": ""local""}"
"говори, включи любимую песню",play_music,"{""source"": ""local"", ""track"": ""favorite""}"
начни проигрывать трек,play_music,
поставь паузу в треке,media_pause,
паузу музыки,media_pause,
подними звук чуть выше,volume_change,"{""delta"": 2}"
выключи звук временно,volume_mute_set,"{""mute"": true, ""temporary"": true}"
выбери источник воспроизведения usb,media_source_set,"{""source"": ""usb""}"
включи повтор всего,media_repeat_set,"{""mode"": ""repeat_all""}"
включи shuffle воспроизведения,media_shuffle_set,"{""mode"": ""shuffle""}"
включи FM-радио,radio_set,"{""band"": ""fm""}"
переключи на станцию 101.7 FM,radio_set_station,"{""station"": 101.7}"
настрой маршрут к офису,nav_start,"{""destination"": ""office""}"
начни навигацию к магазина,nav_start,"{""destination"": ""store""}"
установи ближний свет авто,headlights_set,"{""mode"": ""auto""}"
С рассветом жарко — сними температуру до двадцати,ac_set,"{""temperature"": 20}"
"Запотело лобовое стекло, включи обдув",defrost_set,
В тоннеле раздражает шум — приглуши громкость,volume_change,"{""delta"": -20}"
Раскрой обдув и поставь авто режим климата,ac_mode_set,"{""mode"": ""auto""}"
Установи температуру на двадцать четыре,ac_set,"{""temperature"": 24}"
Установи средний уровень вентилятора,ac_fan_set,"{""level"": ""medium""}"
Уменьши громкость на половину,volume_change,"{""delta"": -50}"
Переключи радиостанцию на волну 101.1,radio_set,"{""station"": ""101.1""}"
Включи Bluetooth как источник музыки,media_source_set,"{""source"": ""bluetooth""}"
Выбери Spotify как источник,media_source_set,"{""source"": ""spotify""}"
Включи радио и найди станцию 98.7,radio_set,"{""station"": ""98.7""}"
Включи повтор одной песни,media_repeat_set,"{""mode"": ""repeat_one""}"
Сыграй случайную подборку,media_shuffle_set,
Управляй дворниками на низкой скорости,wipers_set,"{""speed"": ""low""}"
В тоннеле включи дворники на среднюю скорость,wipers_set,"{""speed"": ""medium""}"
Открой солнечный люк,sunroof_set,"{""position"": ""open""}"
Назначь маршрут в офис,nav_start,"{""destination"": ""office""}"
Включи ночной режим ближнего света,headlights_set,"{""mode"": ""low_beam""}"
Поставь дворники на быструю скорость,wipers_set,"{""speed"": ""high""}"
Сделай громкость тише на десять процентов,volume_change,"{""delta"": -10}"
Найди станцию 102.3,radio_set,"{""station"": ""102.3""}"
Включи Apple Music как источник,media_source_set,"{""source"": ""apple_music""}"
Поставь на повтор все песни,media_repeat_set,"{""mode"": ""repeat_all""}"
Случайная смена треков,media_shuffle_set,
Скажи что дороги свободны,chitchat,
Прогноз на дорогу рассказать,chitchat,
Включи Eco режим климата,ac_mode_set,"{""mode"": ""eco""}"
Установи комфортную температуру двадцать один,ac_set,"{""temperature"": 21}"
Подогрев сиденья водителя,seat_heater_set,
Подогрев сиденья пассажира включи,seat_heater_set,
Поставь дневной режим подсветки приборов,chitchat,
Переключи на AUX как источник,media_source_set,"{""source"": ""aux""}"
Сделай звонок в службу поддержки,call_start,"{""contact"": ""support""}"
Отключи звук на авто,volume_mute_set,
Поставь радио на волну 88.5,radio_set,"{""station"": ""88.5""}"
Выпусти солнцезащитный люк на максимум,sunroof_set,"{""position"": ""open_max""}"
Закрой люк и включи режим тишины,sunroof_close,
Верни маршрут исходной точке,nav_cancel,
Пусть навигация укажет ближайшую заправку,nav_start,"{""destination"": ""nearest_gas_station""}"
Занеси точку парковки в маршрут,nav_start,"{""destination"": ""parking""}"
"Сделай паузу, потом продолжи",media_pause,
Обнови карту в навигации,nav_start,"{""destination"": ""update_map""}"
Голосовая консультация: продолжай движение,chitchat,
Погода за окном улучшится — играй любимую музыку,play_music,
Стекло опусти,window_set,
Подними стекло чуть,window_set,
Стекло закрой полностью,window_set,
Режим дефрост лобового стекла,defrost_set,
Переключи радиостанцию на Радио 7,radio_set_station,"{""station"": ""Радио 7""}"
Громкость прибавь на пять,volume_change,"{""delta"": 5}"
Начни навигацию к магазину,nav_start,"{""destination"": ""магазин""}"
Двигайся к дому,nav_start,"{""destination"": ""дом""}"
Фары включи ближний свет,headlights_set,"{""mode"": ""low_beam""}"
Дождь идёт — дворники включи,wipers_set,"{""speed"": ""auto""}"
Установи скорость дворников на минимум,wipers_set,"{""speed"": ""low""}"
Сделай климат автоматическим,ac_mode_set,"{""mode"": ""auto""}"
Уменьши обороты вентилятора до единицы,ac_fan_set,"{""fan_speed"": 1}"
Установи обдув на ноги водителя,ac_fan_set,"{""vent_position"": ""feet"", ""level"": 2}"
Включи подогрев обоих сидений,seat_heater_set,"{""seat"": ""both"", ""level"": 2}"
Подогрев сиденья водителя на максимум,seat_heater_set,"{""seat"": ""driver"", ""level"": 3}"
Подогрев сиденья пассажира на полпути,seat_heater_set,"{""seat"": ""passenger"", ""level"": 2}"
Перезвони на входящий звонок,call_answer,
Как дороги сегодня в городе?,chitchat,"{""topic"": ""traffic""}"
Какой маршрут лучше выбрать?,chitchat,"{""topic"": ""route""}"
Громкость на двадцать процентов,volume_set,"{""level"": 20}"
Уменьши громкость до 30 процентов,volume_set,"{""level"": 30}"
Сменить источник медиа на AUX,media_source_set,"{""source"": ""aux""}"
Радиостанцию включи Радио 101.2,radio_set_station,"{""station"": ""Радио 101.2""}"
Навигируй к ближайшей АЗС,nav_start,"{""destination"": ""АЗС""}"
Открой настройки климата,ac_mode_set,"{""mode"": ""custom""}"
Поставь климат на ручной режим,ac_mode_set,"{""mode"": ""manual""}"
Переключи на музыку жанра поп,play_music,"{""source"": ""music"", ""genre"": ""pop""}"
Стекло опусти на 10 сантиметров,window_set,"{""offset_cm"": 10}"
Снизь звук,volume_change,
Громкость до минимума,volume_set,"{""level"": ""min""}"
Опусти звук,volume_change,
Выключи звук в салоне,volume_mute_set,
Поставь радио на 101.3,radio_set_station,"{""station"": ""101.3""}"
Переключи станцию на 102.5,radio_set_station,"{""station"": ""102.5""}"
Сменить источник музыки на Bluetooth,media_source_set,"{""source"": ""bluetooth""}"
USB режим,media_source_set,"{""source"": ""usb""}"
Громкость на 40 процентов,volume_set,"{""level"": 40}"
Сделай громкость поменьше на две ступени,volume_change,"{""steps"": -2}"
Молчи голосовой ассистент,volume_mute_set,
Переключи режим без разговоров,chitchat,
Не разговаривай со мной,chitchat,
Укажи дорогу до магазина,nav_start,"{""destination"": ""магазин""}"
Скажи как доехать до дома,nav_start,"{""destination"": ""дом""}"
Скажи маршрут до аэропорта,nav_start,"{""destination"": ""аэропорт""}"
Хочу тишины внутри тоннеля,volume_mute_set,
Не говори во время тоннеля,chitchat,
Убери запотевание лобового,defrost_set,"{""state"": ""off""}"
Установи климат на авто,ac_mode_set,"{""mode"": ""auto""}"
Поставь климат на авто режим,ac_mode_set,"{""mode"": ""auto""}"
Сделай дворники в автоматическом режиме,wipers_set,"{""mode"": ""auto""}"
Поставь стеклоочистители на максимальную скорость,wipers_set,"{""level"": ""max""}"
Верни режим автоклимата в авто режим,ac_mode_set,"{""mode"": ""auto""}"
Найди парковку поблизости,nav_start,"{""destination"": ""парковка поблизости""}"
Паркуйся где возможно,nav_start,"{""destination"": ""парковка""}"
Сделай паузу видео,media_pause,
Повесь звонок,call_hangup,
Сделай тихий режим для тоннеля,volume_mute_set,
Проверь стекло на запотевание,defrost_set,"{""state"": ""check""}"
Помоги вернуться на трассу,nav_start,"{""destination"": ""трасса""}"
Помоги вернуться к магазину,nav_start,"{""destination"": ""магазин""}"
опусти панорамный люк,sunroof_set,
повысь громкость,volume_change,
настрою радиостанцию 101,radio_set_station,"{""station"": 101}"
покажи маршрут через мост,nav_start,
переключи фары на ближний,headlights_set,
активируй стеклоочистители,wipers_set,
сколько до дома,nav_start,
позвони сестре,call_start,
сделай громкость 60,volume_set,"{""level"": 60}"
возобнови воспроизведение,play_music,
переключи радиостанцию на следующую,radio_set_station,
посмотри маршрут в центр,nav_start,
мне нужен маршрут до дома,nav_start,
обсуди ситуацию за рулем,chitchat,
Утро в снегу: включи обдув лобового стекла,defrost_set,
Утреннюю музыку запусти,play_music,
Установи громкость на среднюю,volume_set,
Сменить источник медиа,media_source_set,
Установи радиостанцию,radio_set_station,
Начни поиск маршрута,nav_start,
Включи дворники во дворе,wipers_set,
Включи стеклоочистители во время дождя,wipers_set,
Навигатор путается держи маршрут,nav_start,
Включи режим обдува лобового стекла,ac_mode_set,
Включи автоматическую климатическую систему,ac_mode_set,
Проверь маршрут через навигатор,nav_start,
Повтори текущий плейлист,media_repeat_set,
Включи перемешивание плейлиста,media_shuffle_set,
Запусти режим повторения,media_repeat_set,
Приостанови музыку,media_pause,
Сменить радиостанцию,radio_set_station,
Установи температуру в салоне 24 градуса.,ac_set,"{""temperature"": 24}"
Поставь скорость вентилятора на среднюю.,ac_fan_set,"{""level"": ""medium""}"
Подогрей сиденье водителя до уровня 3.,seat_heater_set,"{""seat"": ""driver"", ""level"": 3}"
Подогрей сиденье пассажира до минимального уровня.,seat_heater_set,"{""seat"": ""passenger"", ""level"": 1}"
Установи вентиляцию сиденья для водителя на средний уровень.,seat_vent_set,"{""seat"": ""driver"", ""level"": ""medium""}"
Установи радиостанцию 101.1.,radio_set_station,"{""station"": ""101.1""}"
Включи повтор всех треков.,media_repeat_set,"{""mode"": ""all""}"
Уменьши громкость на пять пунктов.,volume_change,"{""delta"": -5}"
Увеличь громкость на десять процентов.,volume_change,"{""delta"": 10}"
Увеличь громкость на пять единиц.,volume_change,"{""delta"": 5}"
Как твои дела за рулём сегодня?,chitchat,
Как у тебя дела на дороге?,chitchat,
"Расскажи, как идёт дорога прямо сейчас.",chitchat,
